Total_Relationship_Count,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,L-3,Attrition_Flag
5,1570,28,1.333,0.500347510811276,0
4,746,29,0.706,0.14875912396672958,0
6,2517,17,0.7,0.03463287253123636,1
4,1719,37,1.467,-0.538256003278114,0
3,1260,34,0.789,0.44688221271836676,0
4,1434,34,0.478,0.932679422923234,0
5,1777,28,0.867,-0.24108247924936904,0
3,2248,18,0.8,0.500347510811276,0
2,1251,50,1.083,0.09335491465610184,0
6,0,27,0.286,0.16644677903585478,0
3,462,33,0.941,0.08565504056244021,0
5,1626,28,0.867,0.5810910360786875,0
6,0,32,0.684,0.04903265865883307,0
5,0,35,0.591,-0.518418851988645,0
2,799,22,0.571,0.5810910360786875,0
3,1998,21,1.1,0.0686368194811162,0
5,866,42,0.75,0.004041966780675716,0
4,2006,27,0.8,0.09335491465610184,0
4,1632,41,0.519,0.03232084511516208,0
3,1679,27,0.5,0.0365451349845979,0
4,1468,32,0.684,0.0365451349845979,0
3,1580,27,0.8,-0.11456698557601062,0
4,2517,37,0.762,0.6941231151762853,0
5,1721,21,1.333,0.932679422923234,0
3,1955,24,0.714,0.1755744291347535,0
5,1168,32,0.455,0.1120319162200532,0
5,2509,32,0.882,0.1286185492363158,0
6,1202,33,0.737,0.5036919923898707,0
4,1835,25,1.273,-0.5468988976879684,0
2,1603,43,1.263,0.4988839376448136,0
5,2295,24,0.714,0.03463287253123636,0
6,1141,20,0.538,-0.24108247924936904,0
5,679,29,1.071,-0.5926708660939155,0
4,1789,24,0.846,0.5695465327206453,0
4,0,26,0.625,0.22275196790157675,0
6,2222,38,0.357,-0.5468988976879684,0
5,1748,26,1.0,0.08677488381158875,0
6,1644,50,0.923,-0.6190477417515284,0
6,1819,25,0.923,0.22275196790157675,0
3,0,27,0.35,-0.518418851988645,0
5,1222,33,0.941,0.500347510811276,0
4,1585,36,2.273,0.06989650711145033,0
2,0,21,0.615,0.46130827564852533,1
1,0,24,0.6,0.10971988880397891,1
2,1650,33,0.65,0.1372146206086874,0
6,1666,36,0.636,0.11544013657271733,0
3,0,19,0.727,0.5558340036702231,1
4,1532,25,0.923,0.09335491465610184,0
5,2480,35,0.167,0.21078456060119,0
4,1486,28,0.647,0.13779705184279262,0
4,953,34,1.125,0.19447308956709042,0
4,1510,38,0.462,0.18935663188903973,0
2,849,28,0.75,0.5662020511420507,0
6,1378,29,0.611,0.3977657627338251,0
6,1171,17,1.125,0.1286185492363158,0
2,2143,40,1.0,0.08144101046949255,0
5,795,23,1.3,0.500347510811276,0
6,2430,33,1.357,-0.6408377513555649,0
6,1115,41,0.519,0.4988839376448136,0
5,0,31,1.067,-0.44291157924964136,0
4,1029,16,1.286,0.03463287253123636,0
4,1576,32,0.524,0.5695465327206453,0
2,1769,30,1.143,0.14875912396672958,0
1,0,18,1.0,0.15920945498687644,1
4,1007,33,0.737,0.14875912396672958,0
5,2481,31,1.214,-0.5674881617052814,0
3,1100,22,1.0,0.932679422923234,0
4,1440,34,2.4,-0.02217690714026758,0
4,2168,24,1.667,0.016494808200763867,0
3,0,25,0.786,0.5558340036702231,1
6,2517,30,0.765,0.1120319162200532,0
2,1703,27,0.588,0.15920945498687644,0
2,1608,33,0.571,0.11544013657271733,0
5,1718,28,0.556,-0.0894314214552817,0
6,1814,37,2.083,0.22275196790157675,0
2,1418,26,0.368,0.9985339632540087,0
5,2303,27,2.0,0.5648787643294937,0
5,1343,30,1.308,0.1959366627335528,0
6,1577,26,0.444,-0.4944711592958885,0
2,2061,32,0.455,0.09239052950281265,0
6,2030,23,0.438,0.03463287253123636,0
2,2475,31,2.1,0.14875912396672958,0
4,2070,28,0.647,0.5810910360786875,0
5,1539,33,0.833,0.5036919923898707,0
3,0,13,0.182,-0.02217690714026758,0
3,1823,22,1.444,0.09719954392048245,0
6,2505,31,0.824,-0.4673966839574412,0
4,2517,36,1.0,0.08144101046949255,0
5,1069,16,0.333,0.46362030306459967,0
4,2242,28,1.0,0.1120319162200532,0
5,1699,38,0.727,-0.6747376781738839,0
5,1942,43,0.87,0.1120319162200532,0
6,1560,25,0.786,0.1959366627335528,0
3,0,31,0.938,0.020920343480814136,0
5,2517,38,0.652,0.6282685748455108,0
3,2117,32,0.6,-0.05775720590450668,0
5,1090,29,0.812,-0.031221667799538232,0
6,755,22,1.444,0.15920945498687644,0
3,1503,39,1.167,0.1959366627335528,0
3,2517,34,1.125,0.26179120306432735,0
6,2165,32,0.524,0.07136008027791275,0
6,0,41,1.05,0.14875912396672958,0
5,2031,31,0.938,0.03463287253123636,0
6,1440,22,0.375,0.3977657627338251,0
6,0,27,0.588,0.04617737588927861,0
3,848,23,1.091,0.056183978061028116,0
5,1644,31,1.385,0.04617737588927861,0
5,1270,31,0.938,0.1120319162200532,0
5,1785,25,0.786,0.5558340036702231,0
5,1799,33,0.737,0.43302939731403906,0
6,1521,30,1.308,0.1120319162200532,0
6,1586,48,1.0,0.11488719898960768,0
6,1766,24,1.182,0.932679422923234,0
5,1560,32,0.391,0.3977657627338251,0
3,726,28,0.867,0.5824386783414724,0
4,2250,29,0.261,-0.010632403782225335,0
2,1547,15,0.364,-0.4673966839574412,1
3,1554,38,1.235,0.5662020511420507,0
5,843,38,0.727,0.0365451349845979,0
3,1662,25,0.923,-0.45487633907394476,0
6,1253,21,0.4,0.013150326622169238,0
3,0,32,0.684,0.03232084511516208,0
6,2086,47,0.958,0.056183978061028116,0
6,2094,28,0.867,0.5558340036702231,0
5,2033,37,0.37,0.46362030306459967,0
3,0,18,0.059,0.15689742757080216,1
6,0,39,0.3,-0.4506520492045089,0
3,1249,33,0.833,0.8758696432517301,0
3,1965,26,0.444,0.1443770826873057,0
3,1673,36,1.118,0.04617737588927861,1
3,1454,25,1.778,0.1959366627335528,0
6,0,20,0.818,0.04617737588927861,1
5,2517,42,0.909,0.03463287253123636,0
6,785,22,1.2,0.03463287253123636,0
3,1930,16,1.286,0.05291010913247498,0
4,1001,11,0.833,0.932679422923234,0
6,1916,21,0.909,0.5036919923898707,0
5,820,41,0.864,-0.5926708660939155,0
6,1851,31,0.722,-0.2058188446691551,0
3,0,34,0.889,-0.5291283531792151,0
6,1627,36,0.565,0.3977657627338251,0
3,2081,44,0.833,0.500347510811276,0
4,1727,39,1.438,-0.49391822171277877,0
3,2517,40,0.481,-0.6348062752025184,0
5,1390,35,0.944,0.46362030306459967,0
3,1531,29,1.071,-0.5844071387871228,0
3,0,37,0.37,-0.031221667799538232,0
5,877,26,0.625,0.06989650711145033,0
3,1143,21,0.615,0.5036919923898707,0
3,0,39,0.5,0.646945576409462,0
6,1565,42,2.0,0.07136008027791275,0
5,1910,25,1.5,0.09719954392048245,0
4,839,24,1.0,0.15920945498687644,0
2,2517,31,0.409,0.21461366429750417,1
6,1385,54,0.421,0.004041966780675716,0
4,1660,44,0.76,0.049585596241942746,0
3,896,33,0.833,-0.5153461504249289,0
5,2235,42,0.355,0.9985339632540087,0
6,1597,51,1.217,-0.5674881617052814,0
4,723,33,0.65,0.03463287253123636,0
5,1972,25,1.083,0.09719954392048245,0
5,1748,24,0.6,0.03463287253123636,0
4,774,33,0.737,0.2938311809400398,0
5,1713,38,0.462,0.46362030306459967,0
3,2098,39,1.294,-0.031221667799538232,0
5,1351,19,0.727,0.5036919923898707,0
4,1923,32,0.778,0.5695465327206453,0
5,1833,29,0.381,-0.43101320612807875,0
6,1895,31,0.632,0.03327412520784317,0
6,2043,46,0.643,-0.001989509372370812,0
4,1672,39,0.625,-0.17753996633466873,0
5,1044,27,0.688,0.1959366627335528,0
3,710,22,0.833,0.16644677903585478,1
5,2008,33,0.5,-0.43101320612807875,0
4,1658,28,1.0,0.46362030306459967,0
6,1084,29,0.381,0.1755744291347535,0
6,977,36,0.714,-0.14624120112678565,0
3,2137,25,0.562,0.12203851839180267,1
3,2113,31,1.214,0.5050396346526557,0
6,1013,37,0.85,0.5558340036702231,0
4,0,32,0.684,-0.44291157924964136,0
4,1513,55,0.41,0.9417241835825048,0
6,838,32,0.455,0.9985339632540087,0
3,1603,37,0.609,-0.5926708660939155,0
4,2332,37,0.609,0.09817538544593667,0
3,0,27,0.421,0.09335491465610184,1
4,1387,39,0.56,0.19447308956709042,0
6,0,28,1.154,0.09335491465610184,0
3,2517,37,0.276,0.932679422923234,0
3,1601,36,0.333,0.03232084511516208,0
6,1928,46,0.533,0.1120319162200532,0
6,1667,35,0.25,-0.031221667799538232,0
4,0,50,0.515,0.08677488381158875,0
3,0,28,0.273,0.09719954392048245,1
4,0,37,1.176,0.10059223870508015,0
4,1788,34,0.308,-0.2703257427371446,0
4,1040,50,0.852,0.15689742757080216,0
5,1993,39,0.625,0.46362030306459967,0
6,894,39,1.053,0.15920945498687644,0
3,0,27,0.688,-0.45487633907394476,0
3,2480,36,1.118,0.15920945498687644,0
5,1034,29,0.706,0.6941231151762853,0
1,2517,16,0.231,0.06989650711145033,1
4,1938,45,0.406,-0.5721559300964328,0
4,1729,36,0.5,-0.45487633907394476,0
4,1975,23,1.091,0.14107139065640395,0
6,0,24,0.5,0.09335491465610184,0
3,1184,38,0.652,0.0977524815035921,0
4,706,58,0.349,0.1449300202704154,0
6,1412,26,0.857,0.5810910360786875,0
6,862,40,0.212,-0.031221667799538232,0
3,2252,38,0.652,0.07136008027791275,0
4,1378,45,0.452,-0.541095760479602,0
6,710,30,0.5,0.07136008027791275,0
6,1430,37,0.85,0.5810910360786875,0
3,0,21,0.75,0.14875912396672958,1
6,0,18,0.5,0.0977524815035921,1
4,0,30,0.429,-0.5102296927468782,0
6,693,50,0.429,0.020353437814775294,0
4,0,29,0.381,0.04617737588927861,0
3,1185,46,0.643,-0.031221667799538232,0
4,1118,31,0.409,0.15920945498687644,0
6,1077,58,0.415,0.04617737588927861,0
4,819,37,0.542,-0.001989509372370812,0
4,901,45,0.667,0.04617737588927861,0
3,2170,35,0.522,0.06989650711145033,0
6,0,24,0.412,0.15689742757080216,1
6,1040,78,0.56,-0.3774772953851279,0
4,0,39,0.345,0.08144101046949255,0
4,1355,55,0.571,0.15689742757080216,0
6,0,27,0.688,0.3977657627338251,0
5,852,45,0.324,0.04617737588927861,0
6,2517,42,0.75,0.19447308956709042,0
6,1762,32,1.0,0.14107139065640395,0
6,2379,57,0.676,0.3977657627338251,0
4,1811,31,0.476,0.03463287253123636,0
5,954,45,0.452,0.21023162301808032,0
5,1676,31,0.55,0.1372146206086874,0
6,1686,35,0.591,-0.5291283531792151,0
5,800,22,0.375,0.08144101046949255,1
5,700,25,1.083,0.09335491465610184,0
3,1213,37,0.423,-0.29126052145555403,0
3,2129,38,0.583,0.020920343480814136,0
4,0,38,0.462,0.646945576409462,0
4,0,30,0.667,0.45783269142429955,0
5,0,37,0.542,0.21461366429750417,0
4,1235,29,1.071,0.14729555080026716,0
6,1292,38,0.52,-0.45487633907394476,0
1,0,24,0.143,0.5036919923898707,1
6,0,34,0.545,0.16360702183436673,0
5,906,25,0.471,0.1443770826873057,0
6,1734,34,0.545,0.5810910360786875,0
3,1693,30,0.875,0.10971988880397891,0
6,1791,39,1.167,-0.023535654463660773,0
4,0,47,0.516,0.08040484093718345,0
3,1183,57,0.629,-0.031221667799538232,0
3,1665,40,0.481,0.15689742757080216,0
5,1295,49,0.4,0.12203851839180267,0
4,1010,59,0.686,0.08446285639551444,0
4,1656,35,0.667,0.07136008027791275,0
6,541,35,0.75,-0.0894314214552817,0
6,842,26,0.733,0.44878793076502893,0
5,1745,46,0.438,0.46362030306459967,0
4,1542,65,0.585,-0.6700699097827323,0
2,0,28,0.4,0.43302939731403906,1
4,1224,42,0.355,0.14729555080026716,0
4,1846,32,0.778,0.10971988880397891,0
6,1660,38,0.52,0.5036919923898707,0
4,1839,34,0.889,-0.43101320612807875,0
4,1178,49,0.633,0.1372146206086874,0
5,1705,32,0.6,0.1120319162200532,0
6,392,27,0.421,0.10971988880397891,1
5,2216,25,0.667,0.04572696662793129,0
5,1525,28,0.474,-0.6055741167753509,0
5,1274,47,0.424,0.26179120306432735,0
4,1967,29,0.611,0.08144101046949255,0
4,0,39,1.438,0.6941231151762853,0
4,1508,35,0.842,0.5695465327206453,0
3,668,67,0.763,0.03232084511516208,0
3,1747,30,1.308,0.04617737588927861,0
5,2404,35,0.207,0.07136008027791275,0
3,1092,39,0.345,0.0641116511683263,0
2,0,29,2.222,0.1959366627335528,1
6,1630,41,0.519,0.13766330989558648,0
5,834,26,0.444,0.15920945498687644,0
3,1581,31,0.824,0.1449300202704154,0
4,1884,47,0.469,0.932679422923234,0
5,1688,56,0.75,0.08565504056244021,0
6,1345,33,1.2,0.004041966780675716,0
3,814,35,0.346,0.21461366429750417,0
4,694,34,0.478,0.08620797814554991,0
5,1705,39,0.696,0.15031739672628905,0
6,0,35,0.944,0.3977657627338251,0
5,0,50,0.923,0.12203851839180267,0
5,1487,47,1.043,0.004041966780675716,0
5,0,44,0.467,0.004041966780675716,0
3,0,19,0.462,0.21078456060119,1
6,1663,37,0.423,0.09719954392048245,0
5,2211,25,0.786,0.19447308956709042,0
6,1648,36,1.25,0.08278865273227765,0
5,1295,38,0.583,-0.61792789850238,0
6,1602,46,0.533,0.12203851839180267,0
4,2025,45,0.452,0.6282685748455108,0
4,713,41,0.519,-0.44291157924964136,0
6,1262,34,0.889,-0.41583710391119405,0
3,1669,31,0.55,-0.5102296927468782,0
4,1603,25,0.923,0.3977657627338251,0
4,2134,50,0.786,-0.33843806022237727,0
6,0,39,0.393,0.004041966780675716,0
4,0,37,0.682,0.3977657627338251,0
6,0,24,0.6,-0.48918669356147765,0
4,1084,43,0.387,0.06386503095840378,0
3,1385,40,0.481,-0.6700699097827323,0
2,1067,32,0.778,0.1120319162200532,1
6,0,44,1.0,0.6282685748455108,0
5,0,37,0.194,0.04617737588927861,0
6,0,57,0.425,-0.29126052145555403,0
5,1642,40,0.429,0.03463287253123636,0
5,1204,29,0.318,0.10008764789929822,0
4,1347,22,1.0,-0.02448893455634186,0
6,758,34,0.478,0.44878793076502893,0
5,1961,41,1.05,0.18935663188903973,0
3,1478,22,0.571,0.43302939731403906,0
6,2517,29,1.071,0.08144101046949255,0
3,1576,48,0.6,0.0977524815035921,0
4,2324,49,0.4,0.1286185492363158,0
5,1452,32,0.524,0.07136008027791275,1
3,2365,30,0.579,0.004041966780675716,0
5,2103,60,0.875,0.14875912396672958,0
4,1707,42,0.312,0.4988839376448136,0
4,1399,40,1.222,0.14107139065640395,0
5,1635,52,0.486,0.6282685748455108,0
3,1759,28,0.556,0.04903265865883307,0
3,0,34,0.889,0.1286185492363158,0
3,0,36,0.333,0.08620797814554991,0
6,2517,36,0.385,-0.001989509372370812,0
3,1521,36,0.385,0.03463287253123636,0
1,288,33,0.32,0.6282685748455108,1
5,1485,31,0.722,-0.05775720590450668,0
3,0,24,0.263,-0.10592409116615603,0
4,1714,21,0.615,0.09335491465610184,0
4,1726,52,0.677,-0.08803144747104218,0
3,1691,44,0.189,0.09335491465610184,0
6,0,34,0.259,0.4988839376448136,0
5,2517,49,0.815,-0.5926708660939155,0
6,2310,65,0.806,0.19447308956709042,0
4,1900,56,0.75,0.9985339632540087,0
3,1286,74,0.721,-0.6348062752025184,0
3,2172,41,0.708,0.646945576409462,0
3,1566,60,0.765,0.500347510811276,0
4,1635,69,0.533,0.6282685748455108,0
5,1805,65,0.667,0.03232084511516208,0
4,1208,28,0.647,0.04617737588927861,0
4,2056,31,0.55,0.04617737588927861,0
4,0,48,0.6,-0.6348062752025184,0
2,0,14,0.4,0.26179120306432735,1
4,2517,36,0.44,0.14875912396672958,0
4,0,40,1.0,0.9985339632540087,0
4,1240,61,0.906,0.5271628159793,0
4,836,25,1.083,0.5329241508170381,0
5,1996,28,0.647,0.5036919923898707,0
5,2097,35,0.591,0.020920343480814136,0
5,1832,45,0.8,0.01980050023166562,0
3,0,32,0.455,0.15920945498687644,0
5,2439,34,0.7,0.10971988880397891,0
6,661,32,0.778,0.6282685748455108,0
4,0,47,0.621,0.08677488381158875,0
6,2245,57,0.462,0.12740754387310407,0
6,2517,43,0.536,0.646945576409462,1
5,997,30,0.667,-0.5926708660939155,0
6,1180,38,0.652,0.09335491465610184,0
5,1881,35,1.059,0.08620797814554991,0
5,1790,38,0.267,-0.358578634952791,0
3,0,31,0.107,0.14107139065640395,1
4,2355,27,0.588,0.44934086834813863,0
5,2158,40,0.538,0.8758696432517301,0
4,2245,26,0.368,0.04617737588927861,0
5,1519,35,0.522,0.500347510811276,0
3,1450,54,0.459,0.1120319162200532,0
6,0,35,0.944,0.1120319162200532,0
3,1418,45,0.406,0.1120319162200532,0
6,2477,33,0.737,0.09335491465610184,0
5,510,26,0.529,0.14107139065640395,0
4,1085,23,0.533,-0.41583710391119405,0
3,0,30,0.875,0.15689742757080216,0
2,0,28,0.75,-0.6700699097827323,1
6,1377,29,0.706,0.5662020511420507,0
3,1212,32,0.524,0.5329241508170381,0
5,1425,38,0.52,0.14107139065640395,0
3,1420,32,0.684,0.020920343480814136,0
3,1792,35,1.188,-0.08301423831297113,0
6,0,54,0.636,-0.02448893455634186,0
5,2134,46,0.394,-0.44101980829982823,0
1,781,12,0.091,-0.031221667799538232,1
5,627,45,0.364,0.21461366429750417,0
3,954,35,0.842,-0.24108247924936904,0
6,1236,40,0.667,-0.08803144747104218,0
3,1043,38,0.583,-0.001989509372370812,0
6,2472,60,0.622,-0.518418851988645,0
5,1249,34,0.478,0.1120319162200532,0
5,1725,55,0.618,-0.518418851988645,0
2,2517,15,0.875,0.09912866553861775,1
3,2086,43,0.955,-0.14624120112678565,0
3,0,66,0.784,0.1120319162200532,0
3,2005,26,1.0,-0.02588890854058141,0
6,1651,29,0.208,-0.031221667799538232,0
5,2052,44,0.63,-0.031221667799538232,0
6,1765,43,0.593,0.6282685748455108,0
6,2292,34,0.545,-0.6700699097827323,0
5,740,67,0.718,-0.358578634952791,0
3,844,59,0.686,0.09719954392048245,0
3,1507,38,1.375,0.1120319162200532,0
3,1613,34,0.417,0.04617737588927861,0
4,1926,33,0.737,0.020920343480814136,0
3,0,27,0.688,-0.03840925342407787,0
4,1348,23,0.533,0.07136008027791275,0
6,1495,64,0.684,-0.05416778687506774,0
3,2517,58,1.231,0.06386503095840378,0
4,1197,43,1.15,0.056183978061028116,0
6,777,59,0.595,0.44878793076502893,0
5,2306,49,0.96,0.08677488381158875,0
6,507,67,0.595,0.5036919923898707,0
3,756,84,0.867,-0.031221667799538232,0
5,1668,31,0.632,0.1755744291347535,0
5,0,56,0.514,0.03463287253123636,0
6,763,43,0.72,0.06989650711145033,0
5,1797,30,0.875,-0.04801208986722564,0
4,1932,31,0.824,0.04038976424897852,0
5,1996,40,0.429,0.21023162301808032,0
6,2470,37,0.233,0.4988839376448136,0
4,0,56,0.931,0.19447308956709042,0
3,0,41,0.464,-0.031221667799538232,0
4,1805,49,0.815,0.5036919923898707,0
4,2517,48,0.846,-0.5663527928880664,0
4,2036,28,0.75,0.1372146206086874,0
6,1532,37,0.609,0.19447308956709042,0
6,896,54,0.5,-0.5926708660939155,0
5,0,47,1.474,0.5329241508170381,0
2,0,17,0.133,0.03232084511516208,1
3,1394,41,0.864,0.10971988880397891,0
5,2342,41,1.05,-0.393842269533005,0
6,1664,37,0.609,0.5271628159793,0
5,1589,36,0.895,0.1755744291347535,0
3,0,45,0.607,0.500347510811276,0
5,2091,30,0.5,0.3977657627338251,0
6,1075,65,0.477,-0.13515624959332345,0
6,1416,38,1.111,0.15920945498687644,0
5,2517,31,0.476,0.9985339632540087,0
3,1710,62,1.0,0.1755744291347535,0
6,930,59,0.967,0.09335491465610184,0
5,651,65,0.585,0.16360702183436673,0
4,736,40,0.29,0.09817538544593667,0
6,2459,24,1.0,0.14875912396672958,0
3,0,45,0.324,0.5036919923898707,0
5,1672,35,0.75,0.6216885440009976,0
3,1560,44,0.76,0.04617737588927861,0
5,0,23,0.769,-0.4831552174084311,0
4,733,60,0.538,0.014550300606408818,0
5,704,66,0.941,0.14875912396672958,0
4,1898,30,2.0,-0.13515624959332345,0
5,951,27,0.588,0.1120319162200532,1
6,2517,47,0.306,0.5695465327206453,0
5,0,62,0.722,-0.5454933273270922,0
1,2517,32,0.524,0.07136008027791275,1
5,1142,21,0.615,0.14875912396672958,0
4,1164,27,0.35,0.5987786911478127,1
5,0,40,0.739,0.04617737588927861,0
3,1904,56,0.556,-0.001989509372370812,0
3,1157,39,0.773,0.14875912396672958,0
5,799,37,0.028,0.08144101046949255,0
3,0,26,0.3,-0.02217690714026758,1
5,1777,55,1.037,-0.40575617371961425,0
5,807,30,0.667,0.15689742757080216,0
3,2517,43,0.87,0.3977657627338251,0
5,2242,60,0.579,0.5662020511420507,0
4,1845,33,0.269,-0.5291283531792151,0
4,1161,43,0.387,0.4988839376448136,0
5,0,28,0.273,0.932679422923234,1
4,0,56,0.647,-0.5574072315137015,0
5,631,55,0.774,-0.010632403782225335,0
3,1151,21,0.75,0.07136008027791275,1
3,1311,59,0.513,0.09335491465610184,0
3,1003,44,0.467,-0.5926708660939155,0
3,1045,31,0.55,0.9985339632540087,0
5,1892,29,0.526,-0.001989509372370812,0
6,768,40,0.429,0.9985339632540087,0
6,1636,43,0.955,0.3977657627338251,0
6,2517,57,0.425,0.14729555080026716,0
5,2517,35,0.296,0.0365451349845979,0
3,981,33,0.65,0.5810910360786875,0
4,1719,44,0.571,0.5695465327206453,0
3,1646,41,1.278,-0.44291157924964136,0
6,1348,21,1.333,0.06989650711145033,0
5,0,34,0.7,0.16644677903585478,0
6,0,44,0.257,0.09335491465610184,0
3,0,34,0.619,0.020353437814775294,0
5,2381,64,0.778,0.21461366429750417,0
5,2409,33,0.941,0.09389385188958065,0
5,1658,65,0.711,0.6216885440009976,0
2,0,38,0.583,0.15920945498687644,1
3,1357,51,0.7,0.04617737588927861,0
3,2517,40,0.538,0.09335491465610184,0
5,1233,36,0.5,0.12203851839180267,0
4,1800,86,0.623,-0.24108247924936904,0
5,1589,47,0.516,0.1443770826873057,0
4,2076,38,1.0,0.04617737588927861,0
5,2281,31,0.348,-0.45392305898126367,0
5,0,44,0.76,-0.3302997566183047,0
3,636,51,0.5,0.9985339632540087,0
3,0,36,0.44,0.5329241508170381,1
5,0,41,0.577,0.13912688306204887,0
5,2018,39,0.95,0.8758696432517301,0
6,890,43,0.483,0.1443770826873057,1
4,2517,41,0.519,0.4988839376448136,0
6,786,37,0.762,0.14107139065640395,0
4,1267,35,1.059,0.5810910360786875,0
4,2048,58,0.526,-0.031221667799538232,0
3,1356,48,0.655,-0.4147017350939791,0
5,1365,43,1.263,-0.13850073117191808,0
6,0,41,0.864,-0.6408377513555649,0
3,1390,42,0.556,0.5146424710958035,0
5,2517,29,0.381,0.6941231151762853,0
4,1789,31,0.348,-0.5454933273270922,0
6,1381,32,0.143,0.08620797814554991,0
4,1272,39,1.053,-0.5574072315137015,0
5,891,28,0.556,-0.5454933273270922,0
6,1744,37,0.542,-0.4831552174084311,0
3,1063,64,0.641,0.08446285639551444,0
4,1595,45,0.5,-0.5926708660939155,0
6,1867,35,1.333,0.10971988880397891,0
3,1314,53,0.559,0.5558340036702231,0
5,0,44,0.833,0.15031739672628905,0
4,1586,35,0.75,0.19447308956709042,0
4,564,38,0.652,0.5093922714705468,0
6,1812,44,0.76,0.5271628159793,0
1,932,43,0.344,0.5146424710958035,1
6,0,68,0.659,-0.08803144747104218,0
5,1986,27,0.038,0.1120319162200532,1
5,688,58,1.071,0.22275196790157675,0
6,0,74,1.114,0.03463287253123636,0
4,922,39,0.625,0.15920945498687644,0
4,1710,31,0.824,0.4420741579733097,0
4,707,30,0.5,0.1959366627335528,0
6,1002,68,0.7,-0.08803144747104218,0
4,1562,82,0.64,0.08144101046949255,0
3,1402,34,0.789,0.04617737588927861,0
5,690,56,0.806,0.03463287253123636,0
6,763,44,0.76,0.6282685748455108,0
5,0,35,0.75,0.020353437814775294,0
5,950,51,0.545,0.004041966780675716,0
